title,url,image_url,year
CompletedShi Cao Lao Long Bei Guan Yi E Long Zhi Ming 2nd Season2022EP12TV,https://otakudesu.fit/series/shi-cao-lao-long-bei-guan-yi-e-long-zhi-ming-2nd-season/,https://otakudesu.fit/wp-content/uploads/2024/10/ptnP6pFkTzqn42bj2RgWiP67COK.webp,2024
CompletedRekishi ni Nokoru Akujo ni Naru zo2024EP14TV,https://otakudesu.fit/series/3725/,https://image.tmdb.org/t/p/w300/wWWuXgeHprSqB3Ffm6L9CV4McTk.jpg,2025
Amagami-san Chi no Enmusubi2024EP24TV,https://otakudesu.fit/series/amagami-san-chi-no-enmusubi/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2024/10/1727795913-4673-zLECU0vhFL0bABkQGHe8ziz9VBF.jpg?resize=200,300",2024
CompletedSaikyou no Shienshoku “Wajutsushi” de Aru Ore wa Sekai Saikyou Clan wo Shitagaeru2024EP13TV,https://otakudesu.fit/series/saikyou-no-shienshoku-wajutsushi-de-aru-ore-wa-sekai-saikyou-clan-wo-shitagaeru/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2024/09/1727711933-1152-179Ea4uk878hK022jfxZVZ0jLX6.jpg?resize=200,300",2025
Goukon ni Ittara Onna ga Inakatta Hanashi2022EP12TV,https://otakudesu.fit/series/goukon-ni-ittara-onna-ga-inakatta-hanashi/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2024/09/145156l.jpg?resize=200,300",2023
CompletedNageki no Bourei wa Intai shitai2024EP14TV,https://otakudesu.fit/series/nageki-no-bourei-wa-intai-shitai/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2024/09/1727625641-7756-lQRskaix2xnMRx5MrnqQ4iLVN3E.jpg?resize=200,300",2025
"CompletedTensei Kizoku, Kantei Skill de Nariagaru 2nd Season2024EP13TV",https://otakudesu.fit/series/tensei-kizoku-kantei-skill-de-nariagaru-2nd-season/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2024/09/1727625209-9793-jsugIfxS7mg7G254ZOi6b4jDIgM.jpg?resize=200,300",2025
Uzumaki2024EP5TV,https://otakudesu.fit/series/uzumaki/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2024/09/105265.jpg?resize=200,300",2025
Maou-sama Retry!2019EP13TV,https://otakudesu.fit/series/maou-sama-retry/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2024/09/1727533575-4575-d5hXGaqit05qhYP4cqZs0BUrLG.jpg?resize=200,300",2025
CompletedHitoribocchi no Isekai Kouryaku2024EP13TV,https://otakudesu.fit/series/hitoribocchi-no-isekai-kouryaku/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2024/09/1727365130-2074-nB2tJc884qzjFdc1KeYsspbvLs5.jpg?resize=200,300",2024
CompletedMurai no Koi2024EP12TV,https://otakudesu.fit/series/murai-no-koi/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2024/09/144801.jpg?resize=200,300",2025
KENGAN ASHURA2019EP16TV,https://otakudesu.fit/series/kengan-ashura/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2024/08/1723819589-1311-pgUnbZScsrfMJIJl43FKOL9sbhU.jpg?resize=200,300",2024
Delico’s Nursery2024EP14TV,https://otakudesu.fit/series/delicos-nursery/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2024/08/1723656862-9717-forHpJl9oJoLFPEYIcaMUAj4tPA.jpg?resize=200,300",2025
CompletedRe:Zero kara Hajimeru Isekai Seikatsu 3rd Season2016EP16TV,https://otakudesu.fit/series/rezero-kara-hajimeru-isekai-seikatsu-3rd-season/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2024/08/Re-Zero-kara-Hajimeru.jpg?resize=200,300",2015
Yeosin Gangnim-EP14TV,https://otakudesu.fit/series/yeosin-gangnim/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2024/08/1723216877-3735-9gpc8kIhNEG7r0VTkyI9aVBxdO3.jpg?resize=200,300",2018
CompletedSengoku Youko: Senma Konton-hen2024EP23TV,https://otakudesu.fit/series/sengoku-youko-senma-konton-hen/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2024/07/Sengoku-Youko.jpg?resize=200,300",2024
Naze Boku no Sekai wo Daremo Oboeteinai no ka?2024EP13TV,https://otakudesu.fit/series/naze-boku-no-sekai-wo-daremo-oboeteinai-no-ka/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2024/07/1720892864-7967-50PCwSJYVGtjXAai9aBz68P3zM3.jpg?resize=200,300",2015
Make Heroine ga Oosugiru!2024EP13TV,https://otakudesu.fit/series/make-heroine-ga-oosugiru/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2024/07/1720891531-5777-dPqZGwcd9BpMj80uAr4PjCgf0v4.jpg?resize=200,300",2024
"Bye Bye, Earth2024EP11TV",https://otakudesu.fit/series/bye-bye-earth/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2024/07/1720795706-3814-iUL3UND2Uu6ycTcBRo4PxVYr5W2.jpg?resize=200,300",2024
0-saiji Start Dash Monogatari2024EP9TV,https://otakudesu.fit/series/0-saiji-start-dash-monogatari/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2024/07/1720795099-6156-qtYsZKmZejpaaOHJDSI6SOOThLs.jpg?resize=200,300",2020
Koi wa Futago de Warikirenai2024EP13TV,https://otakudesu.fit/series/koi-wa-futago-de-warikirenai/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2024/07/1720626643-8183-rWW09ALeJVe3qerVejgp0e1Gbxm.jpg?resize=200,300",2024
"CompletedKimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen Season II2020EP12TV",https://otakudesu.fit/series/kimi-to-boku-no-saigo-no-senjou-aruiwa-sekai-ga-hajimaru-seisen-season-ii/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2024/07/Kimi-to-Boku-no-Saigo-no-Senjou.jpg?resize=200,300",2024
Isekai Shikkaku2024EP13TV,https://otakudesu.fit/series/isekai-shikkaku/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2024/07/1720542725-4113-v3uwUtThi2ey5wBauXuHnPP8Eu2.jpg?resize=200,300",2025
Katsute Mahou Shoujo to Aku wa Tekitai shiteita.2024EP13TV,https://otakudesu.fit/series/katsute-mahou-shoujo-to-aku-wa-tekitai-shiteita/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2024/07/1720542519-4200-j15Ch8BgLnEgrVDzgKeDnvPCjkh.jpg?resize=200,300",-
Egumi Legacy2024EP13TV,https://otakudesu.fit/series/egumi-legacy/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2024/07/1720542272-5339-6r7vA4WMBYwqqKo1ny7Teh1bYNO.jpg?resize=200,300",2025
Aishang Ta de Liyou2023EP12TV,https://otakudesu.fit/series/aishang-ta-de-liyou/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2024/07/1720519408-8902-kywhe104Bx8jojpR3hcYnSQZwdJ.jpg?resize=200,300",2025
Mayonaka Punch2024EP13TV,https://otakudesu.fit/series/mayonaka-punch/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2024/07/1720441741-3973-li2WARaL5dBts7BAvp484AJ5n04.jpg?resize=200,300",2025
Isekai Yururi Kikou: Kosodateshinagara Boukensha Shimasu2024EP13TV,https://otakudesu.fit/series/isekai-yururi-kikou-kosodateshinagara-boukensha-shimasu/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2024/07/1720371672-2759-32faS0d5neXtiMXFR0xiJPWOtn2.jpg?resize=200,300",2025
VTuber Nandaga Haishin Kiri Wasuretara Densetsu ni Natteta2024EP13TV,https://otakudesu.fit/series/vtuber-nandaga-haishin-kiri-wasuretara-densetsu-ni-natteta/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2024/07/1720369137-7977-c6eB42kmJWGZgKecme6jhDeNMQr.jpg?resize=200,300",2024
Kami no Tou: Ouji no Kikan2020EP16TV,https://otakudesu.fit/series/kami-no-tou-ouji-no-kikan/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2024/07/Kami-no-Tou.jpg?resize=200,300",2021
Na Nare Hana Nare2024EP13TV,https://otakudesu.fit/series/na-nare-hana-nare/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2024/07/1720348978-8859-yZrGokJtYuoQQdW1JLEG78QNM4a.jpg?resize=200,300",2022
Fairy Tail: 100-nen Quest2024EP26TV,https://otakudesu.fit/series/fairy-tail-100-nen-quest/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2024/07/1720346941-9589-wj5i6YgZj7LltRE3yE6VTgfdbK0.jpg?resize=200,300",2024
Tsue to Tsurugi no Wistoria2024EP13TV,https://otakudesu.fit/series/tsue-to-tsurugi-no-wistoria/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2024/07/1720346863-9990-5zfCyzblaQ1Cq654rNjEHYTmgMZ.jpg?resize=200,300",2024
Monogatari Series: Off & Monster Season2024EP15TV,https://otakudesu.fit/series/monogatari-series-off-monster-season/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2024/07/1720335086-5732-4I7bBFPnr0tRGNJvhIC5PxGCVDu.jpg?resize=200,300",2024
Nige Jouzu no Wakagimi2024EP13TV,https://otakudesu.fit/series/nige-jouzu-no-wakagimi/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2024/07/1720291556-6790-8T3QsGzRvvAPUUw9Z1UjLNCQZlH.jpg?resize=200,300",2024
Shoushimin Series2024EP11TV,https://otakudesu.fit/series/shoushimin-series/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2024/07/1720280888-7690-9ri01JvmNHUlqZo77K3CZn5rUhw.jpg?resize=200,300",2025
Tensui no Sakuna-hime2024EP14TV,https://otakudesu.fit/series/tensui-no-sakuna-hime/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2024/07/1720280187-6451-AoCYTTYJWza3Lbi0xBzXg98gY5S.jpg?resize=200,300",2023
Elf-san wa Yaserarenai.2024EP12TV,https://otakudesu.fit/series/elf-san-wa-yaserarenai/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2024/07/1720279151-4772-jFTa8I2TBaJUVkXWCX04AGpA7zE.jpg?resize=200,300",2009
Mob kara Hajimaru Tansaku Eiyuutan2024EP13TV,https://otakudesu.fit/series/mob-kara-hajimaru-tansaku-eiyuutan/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2024/07/1720278507-5941-hY8rN6dkGHp8LC1fE24cqeFoSfJ.jpg?resize=200,300",2024
Madougushi Dahliya wa Utsumukanai2024EP12TV,https://otakudesu.fit/series/madougushi-dahliya-wa-utsumukanai/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2024/07/1720261692-4403-m7Kh9um0MCzIz81ZVTB1dxFtaGT.jpg?resize=200,300",2025
Dungeon no Naka no Hito2024EP14TV,https://otakudesu.fit/series/dungeon-no-naka-no-hito/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2024/07/1720258589-9030-kskqKldSfWhV80wBb9iJqCAlk87.jpg?resize=200,300",2022
Kono Sekai wa Fukanzen Sugiru2024EP14TV,https://otakudesu.fit/series/kono-sekai-wa-fukanzen-sugiru/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2024/07/1720205122-4351-toNVPhr8BpCbJ4LUGdiOGJpcy80.jpg?resize=200,300",1999
NieR:Automata Ver1.1a Part 22023EP13TV,https://otakudesu.fit/series/nierautomata-ver1-1a-part-2/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2024/07/NieRNieR.jpg?resize=200,300",2025
2.5-jigen no Ririsa2024EP25TV,https://otakudesu.fit/series/2-5-jigen-no-ririsa/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2024/07/1720191157-2089-clrEz6ad3cFEae5q08iWsbnhhCW.jpg?resize=200,300",2024
Shikanoko Nokonoko Koshitantan2024EP13TV,https://otakudesu.fit/series/shikanoko-nokonoko-koshitantan/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2024/07/1720162294-5411-nnPU6TSpaOXrJUANUsFu9m9p6do.jpg?resize=200,300",2025
Megami no Café Terrace 2nd Season2023EP13TV,https://otakudesu.fit/series/megami-no-cafe-terrace-2nd-season/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2024/07/Megami-no-Cafe-Terrace.jpg?resize=200,300",2024
Senpai wa Otokonoko2024EP13TV,https://otakudesu.fit/series/senpai-wa-otokonoko/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2024/07/Senpai-wa-Otokonoko.jpg?resize=200,300",2024
Ramen Akaneko2024EP13TV,https://otakudesu.fit/series/ramen-akaneko/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2024/07/1720118864-3969-2aECBbyzjLgZm9shbvBQPxcMt09.jpg?resize=200,300",2024
Hazurewaku no “Joutai Ijou Skill” de Saikyou ni Natta Ore ga Subete wo Juurin suru made2024EP13TV,https://otakudesu.fit/series/hazurewaku-no-joutai-ijou-skill-de-saikyou-ni-natta-ore-ga-subete-wo-juurin-suru-made/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2024/07/1720118782-2530-9kGH4vpzZMSONC8db29Tj7HySr1.jpg?resize=200,300",2025
Giji Harem2024EP13TV,https://otakudesu.fit/series/giji-harem/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2024/07/1720108290-4217-4n8PhldOBDNJWoHN55tfQ3Ird5J.jpg?resize=200,300",2024
Ore wa Subete wo “Parry” suru: Gyaku Kanchigai no Sekai Saikyou wa Boukensha ni Naritai2024EP13TV,https://otakudesu.fit/series/ore-wa-subete-wo-parry-suru-gyaku-kanchigai-no-sekai-saikyou-wa-boukensha-ni-naritai/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2024/07/1720105509-7470-nVmc8K5J7SGMlE6tA5lVzVzAzQ9.jpg?resize=200,300",2023
Tasogare Out Focus2024EP12TV,https://otakudesu.fit/series/tasogare-out-focus/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2024/07/1720105092-2241-5qgdbIbgG6cA7xDpFyTRoFhMZFH.jpg?resize=200,300",2024
Gimai Seikatsu2024EP13TV,https://otakudesu.fit/series/gimai-seikatsu/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2024/07/1720104588-1972-dYwn9SMQNPW0pl3ltpqi21IyZfA.jpg?resize=200,300",2025
“Oshi no Ko” 2nd Season2023EP14TV,https://otakudesu.fit/series/oshi-no-ko-2nd-season/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2024/07/Oshi-no-Ko.jpg?resize=200,300",2022
Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san2024EP13TV,https://otakudesu.fit/series/tokidoki-bosotto-russia-go-de-dereru-tonari-no-alya-san/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2024/07/1720018061-4647-cCru8i4mv6H3IXBa4oEU1pEljrV.jpg?resize=200,300",2025
CompletedTasuuketsu2024EP25TV,https://otakudesu.fit/series/tasuuketsu/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2024/07/1720000841-7733-9y8kJR8PexjfLrdoF1mhn7Tf00s.jpg?resize=200,300",2025
Atri: My Dear Moments2024EP13TV,https://otakudesu.fit/series/atri-my-dear-moments/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2024/07/1719933213-6461-WDpz9wEd82A4evncnxmgvKOgAi.jpg?resize=200,300",2024
Shy 2nd Season2023EP13TV,https://otakudesu.fit/series/shy-2nd-season/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2024/07/Shy.jpg?resize=200,300",2025
"Shinmai Ossan Boukensha, Saikyou Party ni Shinu hodo Kitaerarete Muteki ni Naru.2024EP13TV",https://otakudesu.fit/series/shinmai-ossan-boukensha-saikyou-party-ni-shinu-hodo-kitaerarete-muteki-ni-naru/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2024/07/1719864016-2985-9GXof80hNE4RRhdZIFjTCa5kW6C.jpg?resize=200,300",2024
Boku no Tsuma wa Kanjou ga Nai2024EP13TV,https://otakudesu.fit/series/boku-no-tsuma-wa-kanjou-ga-nai/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2024/06/1719675742-1986-muNFUKudbjB8iTZhLfhifU4EogY.jpg?resize=200,300",2025
Isekai Suicide Squad2024EP11TV,https://otakudesu.fit/series/isekai-suicide-squad/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2024/06/1719501183-8581-AbVwsBJnLoqJzPJn8dlGFSGfygy.jpg?resize=200,300",2025
Maougun Saikyou no Majutsushi wa Ningen datta2024EP13TV,https://otakudesu.fit/series/maougun-saikyou-no-majutsushi-wa-ningen-datta/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2024/06/1719415339-4906-jLv8SkunhsQaFU7yR7WRHHwCm6x.jpg?resize=200,300",2018
Code Geass: Dakkan No Rozé2024EP12TV,https://otakudesu.fit/series/code-geass-dakkan-no-roze/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2024/06/1718986750-7167-yRgag7OVUzKb6LHjLsYPIvtkufG.jpg?resize=200,300",2023
CompletedKimetsu no Yaiba: Hashira Geiko-hen-EP8TV,https://otakudesu.fit/series/kimetsu-no-yaiba-hashira-geiko-hen/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2024/05/Kimetsu-no-Yaiba.jpg?resize=200,300",2011
CompletedShinigami Bocchan to Kuro Maid 3rd Season-S3 EP12TV,https://otakudesu.fit/series/shinigami-bocchan-to-kuro-maid-3rd-season/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2024/04/Shinigami-Bocchan-to-Kuro.jpg?resize=200,300",2024
CompletedKaijuu 8-gou2024EP12TV,https://otakudesu.fit/series/kaijuu-8-gou/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2024/04/1713635826-3529-c1T8UHwCaq6JeQYgt4U8ERPGoxN.jpg?resize=200,300",2025
CompletedThe New Gate2024EP12TV,https://otakudesu.fit/series/the-new-gate/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2024/04/1713635773-9790-c1JCYZ6anQCKHxSgBPCtUdNnWoB.jpg?resize=200,300",2025
Sasayaku You ni Koi wo Utau2024EP13TV,https://otakudesu.fit/series/sasayaku-you-ni-koi-wo-utau/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2024/04/1712954808-3199-xWStcaXFVsu7iyJovp6spxZplWG.jpg?resize=200,300",2016
Maou Gakuin no Futekigousha II Part 22020EP12TV,https://otakudesu.fit/series/maou-gakuin-no-futekigousha-ii-part-2/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2024/04/Maou-Gakuin-no-Futekigousha.jpg?resize=200,300",2021
CompletedKenka Dokugaku2024EP12TV,https://otakudesu.fit/series/kenka-dokugaku/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2024/04/1712945776-1445-1kZBsmNYgjRxFPBfrFxkQGwS7xX.jpg?resize=200,300",2024
CompletedKaii to Otome to Kamikakushi2024EP12TV,https://otakudesu.fit/series/kaii-to-otome-to-kamikakushi/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2024/04/1712945749-1753-2S5ZCNmmio6wfXhmO9cZLEtzLL3.jpg?resize=200,300",2025
CompletedSeiyuu Radio no Uraomote2024EP12TV,https://otakudesu.fit/series/seiyuu-radio-no-uraomote/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2024/04/1712945726-4651-733lDek9YYMfxplg0ELoi3mkRuH.jpg?resize=200,300",2025
Shinkalion: Change the World2024EP39TV,https://otakudesu.fit/series/shinkalion-change-the-world/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2024/04/1712945650-1719-wPvCJKhUVtLISnoDa5blo73xv5e.jpg?resize=200,300",2022
Rinkai!2024EP12TV,https://otakudesu.fit/series/rinkai/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2024/04/1712945589-8503-ncyJvQlcDX2RkMRHSRBYQX0weLs.jpg?resize=200,300",2025
"Tadaima, Okaeri2024EP8TV",https://otakudesu.fit/series/tadaima-okaeri/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2024/04/1712945561-2755-zATR8STZ5p7d9cmpMh5ukf21c9p.jpg?resize=200,300",2023
CompletedMushoku Tensei II: Isekai Ittara Honki Dasu Part 22021EP13TV,https://otakudesu.fit/series/mushoku-tensei-ii-isekai-ittara-honki-dasu-part-2/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2024/04/Mushoku-Tensei-II.jpg?resize=200,300",2023
CompletedBlue Archive the Animation2024EP12TV,https://otakudesu.fit/series/blue-archive-the-animation/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2024/04/1712945352-4312-yMfRJxj71eKRSAUBTX2OW5blkEN.jpg?resize=200,300",2024
Vampire Dormitory2024EP3TV,https://otakudesu.fit/series/vampire-dormitory/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2024/04/1712945327-4550-jmfNa7BQfI7DN1kFSx6jkBwYDGG.jpg?resize=200,300",2025
"CompletedTensei Kizoku, Kantei Skill de Nariagaru2024EP12TV",https://otakudesu.fit/series/tensei-kizoku-kantei-skill-de-nariagaru/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2024/04/1712945287-1748-jsugIfxS7mg7G254ZOi6b4jDIgM.jpg?resize=200,300",2025
CompletedJiisan Baasan Wakagaeru2024EP11TV,https://otakudesu.fit/series/jiisan-baasan-wakagaeru/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2024/04/1712945205-4832-7FItegJZQfOIbXuREoza3mz1tYU.jpg?resize=200,300",2025
Shinigami Bocchan to Kuro Maid Season 32021EP2TV,https://otakudesu.fit/series/shinigami-bocchan-to-kuro-maid-season-3/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2024/04/Shinigami-Bocchan-to-Kuro-Maid-3rd-Season.jpg?resize=200,300",2025
Yozakura-san Chi no Daisakusen2024EP28TV,https://otakudesu.fit/series/yozakura-san-chi-no-daisakusen/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2024/04/1712945078-2979-dTtXbR0DenriganfBidZxFLk4Xx.jpg?resize=200,300",2025
CompletedHibike! Euphonium 32015EP15TV,https://otakudesu.fit/series/hibike-euphonium-3/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2024/04/Hibike.jpg?resize=200,300",2023
CompletedSentai Daishikkaku2024EP12TV,https://otakudesu.fit/series/sentai-daishikkaku/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2024/04/1712944875-5534-khOivs3EbUuyBPfAnNJLFVkADhl.jpg?resize=200,300",2025
The IDOLM@STER Shiny Colors2024EP12TV,https://otakudesu.fit/series/the-idolmster-shiny-colors/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2024/04/1712944850-7489-taAfXIbGjpaByOAOQt1TSYEGIo1.jpg?resize=200,300",2025
Boku No Hero Academia Season 72016EP22TV,https://otakudesu.fit/series/boku-no-hero-academia-season-7/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2024/04/Boku-no-Hero-Academia-7th-Season.jpg?resize=200,300",2025
CompletedOoi! Tonbo2024EP13TV,https://otakudesu.fit/series/ooi-tonbo/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2024/04/1712944645-2365-rAI0hOocFwELMJVmBJn1l3ubRD9.jpg?resize=200,300",2024
Tonari no Youkai-san2024EP8TV,https://otakudesu.fit/series/tonari-no-youkai-san/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2024/04/1712944613-8081-23DRKb4JlytHeOn8newtFUKjqrU.jpg?resize=200,300",2025
CompletedYoru no Kurage wa Oyogenai2024EP12TV,https://otakudesu.fit/series/yoru-no-kurage-wa-oyogenai/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2024/04/1712944571-3790-hos25Y5VGGvmHGFSCz0rNPoPhMj.jpg?resize=200,300",2023
The Fable2024EP26TV,https://otakudesu.fit/series/the-fable/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2024/04/1712944540-7499-pbQoiN9qyoovZNOFnkJzT9aSTH.jpg?resize=200,300",2023
Karasu wa Aruji wo Erabanai2024EP20TV,https://otakudesu.fit/series/karasu-wa-aruji-wo-erabanai/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2024/04/1712944497-5336-xBhH3xtTOiPlHOAFoAmo3kkjF9Y.jpg?resize=200,300",2023
CompletedHighspeed Etoile2024EP12TV,https://otakudesu.fit/series/highspeed-etoile/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2024/04/1712944471-6420-wQcQZnCMWpzFXZBqhOa8n6JJLBd.jpg?resize=200,300",2024
CompletedGirls Band Cry2024EP13TV,https://otakudesu.fit/series/girls-band-cry/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2024/04/1712944412-5631-h9VEUDeD24kbky2OrWxyNVaGHPk.jpg?resize=200,300",2021
Mahouka Koukou no Rettousei 3rd Season2014EP13TV,https://otakudesu.fit/series/mahouka-koukou-no-rettousei-3rd-season/,https://otakudesu.fit/wp-content/themes/otakudesu/assets/img/noimage.png,2024
Tensei shitara Slime Datta Ken 3rd Season2018EP25TV,https://otakudesu.fit/series/tensei-shitara-slime-datta-ken-3rd-season/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2024/04/Tensei-shitara-Slime-Datta-Ken-3rd-Season.jpg?resize=200,300",2025
Nijiyon Animation 22023TV,https://otakudesu.fit/series/nijiyon-animation-2/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2024/04/Nijiyon-Animation-2.jpg?resize=200,300",2025
Lv2 kara Cheat datta Motoyuusha Kouho no Mattari Isekai Life2024EP12TV,https://otakudesu.fit/series/lv2-kara-cheat-datta-motoyuusha-kouho-no-mattari-isekai-life/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2024/04/1712944068-9716-3eBu6hYDRe72ZPUfLbhaHfF7EM9.jpg?resize=200,300",2024
CompletedUnnamed Memory2024EP12TV,https://otakudesu.fit/series/unnamed-memory/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2024/04/1712944003-2880-JKwYF6LbhsQOwgvfua2ZsQWoGv.jpg?resize=200,300",2023
CompletedHenjin no Salad Bowl2024EP12TV,https://otakudesu.fit/series/henjin-no-salad-bowl/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2024/04/1712943976-8073-6dumHhfa0BMzjwEZpj9o4uVcGpP.jpg?resize=200,300",2023
Wind Breaker2024EP13TV,https://otakudesu.fit/series/wind-breaker/,"https://i2.wp.com/otakudesu.fit/wp-content/uploads/2024/04/1712943911-3707-3kTFL3PAeTyS8gGZAh0iYG6NNjt.jpg?resize=200,300",2025
"Maou no Ore ga Dorei Elf wo Yome ni Shitanda ga, Dou Medereba Ii?2024EP12TV",https://otakudesu.fit/series/maou-no-ore-ga-dorei-elf-wo-yome-ni-shitanda-ga-dou-medereba-ii/,"https://i3.wp.com/otakudesu.fit/wp-content/uploads/2024/04/1712943889-1882-yrtmTLOnHWJxlqDHNyxm0eUHr1U.jpg?resize=200,300",2012
CompletedAstro Note2024EP12TV,https://otakudesu.fit/series/astro-note/,"https://i0.wp.com/otakudesu.fit/wp-content/uploads/2024/04/1712943817-2768-7S713gLbVcNrqpys8kInhmbm8jW.jpg?resize=200,300",2024
CompletedBartender: Kami no Glass2024EP12TV,https://otakudesu.fit/series/bartender-kami-no-glass/,"https://i1.wp.com/otakudesu.fit/wp-content/uploads/2024/04/1712943791-7565-cObB9SbQEAURJ3Ghbt2E6Hlbbv1.jpg?resize=200,300",2024
